Spotify ID,Artist IDs,Track Name,Artist Name(s),Album Name,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,YOGAFUNC release#,YOGAFUNC Excercise,This YOGAFUNC release was launched,Choreography script,Video
4wL8ea7xZnsstsF5PblyLO,0GIkVFXYmxojeY0NfX6Fdr,Om Mani Padme Hum (Tibetan Bells Meditation),Zen Hymns Meditation Buddha,"30 Hymns & Relaxing Zen Tracks - Om Chanting, Buddhist Meditation Mantra & Tibetan Crystal Bowls for Deep Meditation",2015-06-08,317286,0,spotify:user:jockesalokorpi,2023-01-14T08:40:23Z,zen,0.0797,0.0321,0,-27.787,1,0.0408,0.928,0.974,0.0968,0.0371,83.162,5,20,Meditation,,updating soon,updating soon
1HsRKpbG39PcL5YocNdq1a,3HGpQkENCx0Yl4vFTPde3t,Night Time Crickets,Robbins Island Music Group,"Naturescapes: Tropical Ocean Surf, Night Time Crickets, Forest Ambience, Water & Rain Sounds & More",2014-10-07,316000,2,spotify:user:jockesalokorpi,2020-06-24T14:45:48Z,"pet calming,sleep",0.391,0.0213,3,-28.402,1,0.111,0.845,0.935,0.0617,0.0358,144.006,4,21,Meditation,,updating soon,updating soon
2shFGtLpc5FT1GwI9JcjAZ,5h3DF9cMoJc9E4MlZEjHK2,Still,Bjørn Lynne,Transcendental Meditation Collection,2016-08-04,318987,0,spotify:user:jockesalokorpi,2014-09-04T13:08:53Z,demoscene,0.0823,0.0795,8,-24.03,0,0.0431,0.981,0.968,0.0828,0.0357,81.941,3,22,Meditation,,updating soon,updating soon
0McO3ee7YJ01ixlxRCmGqR,6gDwdjF8oM6oXX5VRHFaiv,Raytheon,Sora Shima,Transcendental Meditation Collection,2016-08-04,350720,0,spotify:user:jockesalokorpi,2021-03-05T13:43:34Z,cinematic post-rock,0.136,0.171,5,-21.708,0,0.0342,0.908,0.937,0.0955,0.0396,69.42,4,23,Meditation,,updating soon,updating soon
363HvNh30zfoqrqiTgG39J,6b0rwdSClajr0CeLtfhcsm,Heart Chakra: Continuous Gong for Meditation,"Tibetan Singing Bowls for Relaxation, Meditation and Chakra Balancing",Tibetan Chakra Meditations,2010-03-09,325960,29,spotify:user:jockesalokorpi,2021-06-30T16:51:23Z,chakra,0.14,0.0018,4,-38.22,1,0.051,0.991,0.906,0.102,0.0279,70.838,4,24,Meditation,,updating soon,updating soon
4itgBXUhr4pLNSGtmu7H0M,5YZaXFoZZsyjaxoy029RYD,Sahasrara (Crown) [Chakra],Air With Air Rising,7 Om Chanting Meditations,2012-11-20,353000,26,spotify:user:jockesalokorpi,2013-10-13T07:05:36Z,,0.0933,0.0426,11,-24.571,1,0.0483,0.992,0.949,0.107,0.0301,73.816,0,25,Meditation,,updating soon,updating soon
36wyqVLntrhifWgher7XkN,1bF3IgxBQw61FRqeyuvq7b,Odyssey,Meditation Mantras Guru,50 Soothing Sounds for Meditation,2017-08-30,338128,0,spotify:user:jockesalokorpi,2019-06-09T09:58:40Z,meditation,0.0854,0.164,7,-16.88,1,0.0407,0.671,0.625,0.0861,0.036,66.897,4,26,Meditation,,updating soon,updating soon
31UsDqAN1FRZ7RreGeNEVx,1bF3IgxBQw61FRqeyuvq7b,Divine Breath,Meditation Mantras Guru,60 Winter Meditation Tones,2017-11-05,321018,0,spotify:user:jockesalokorpi,2019-06-09T09:58:40Z,meditation,0.0812,0.147,2,-17.211,0,0.0446,0.75,0.919,0.104,0.0394,82.826,4,27,Meditation,,updating soon,updating soon
0y7QokailCOjR6yZCp7oPk,1bF3IgxBQw61FRqeyuvq7b,Ascension,Meditation Mantras Guru,60 Awakening of the Soul,2018-03-11,348133,0,spotify:user:jockesalokorpi,2019-06-09T09:58:40Z,meditation,0.174,0.359,9,-14.262,0,0.0379,0.902,0.942,0.0735,0.0336,136.58,4,28,Meditation,,updating soon,updating soon
7jP8gmwL63hclBsRY1inXt,1y6jeiJ1L8vwgt7lHDqRKd,Inner Peace,Aroshanti,Zen Relaxation,2013-05-01,372000,0,spotify:user:jockesalokorpi,2014-03-06T16:36:47Z,"healing,meditation,tone",0.0836,0.118,9,-22.773,1,0.0382,0.943,0.941,0.108,0.0379,65.338,0,29,Meditation,,updating soon,updating soon
3XExuazBu5AgzWufQS2XsG,7E3BRXV9ZbCt5lQTCXMTia,I Could Hear Water,Ólafur Arnalds,Broadchurch - The Final Chapter (Music From The Original TV Series),2017-04-01,241026,31,spotify:user:jockesalokorpi,2019-12-10T05:03:30Z,"bow pop,compositional ambient,icelandic classical,neoclassical darkwave",0.13,0.00445,6,-35.782,1,0.0432,0.919,0.96,0.0792,0.032,74.821,4,31,Meditation,,updating soon,updating soon
40Rfe8ArejB7qytqwH9Bhu,5gqhueRUZEa7VDnQt4HODp,Son,Nils Frahm,Solo Remains,2016-03-28,309375,0,spotify:user:jockesalokorpi,2019-12-06T13:41:19Z,"compositional ambient,electronica,neoclassical darkwave",0.33,0.000596,5,-27.781,1,0.167,0.941,0.959,0.122,0.346,74.771,4,33,Meditation,,updating soon,updating soon
7spGN3NecAk8fm5CARxL0X,0yl2Dss8OxbolyTnWFqKbi,Shiva Manas Puja,Singers of the Art of Living,Sacred Chants of Shiva,2000-01-01,358093,40,spotify:user:jockesalokorpi,2020-12-16T07:57:59Z,,0.254,0.136,5,-14.975,1,0.0357,0.954,1.80E-06,0.0593,0.152,132.873,4,37,Meditation,,updating soon,updating soon
0u1POiME2IaRZwg3OqcGGx,2N40EmjIUVBHidajBVs3Px,Shaman of Europe,Joseph Beg,Android Dreamscape,2019-06-07,401401,5,spotify:user:jockesalokorpi,2018-02-26T11:33:35Z,background music,0.116,0.205,2,-23.432,1,0.0446,0.756,0.873,0.124,0.0372,86.289,4,38,Meditation,,updating soon,updating soon
3uvbrsLgjPL23goVpb5lc5,2N40EmjIUVBHidajBVs3Px,Ethereal Earth,Joseph Beg,Ethereal Earth,2020-03-20,346488,13,spotify:user:jockesalokorpi,2018-02-26T10:03:05Z,background music,0.0799,0.0332,1,-23.625,0,0.0435,0.846,0.867,0.154,0.0396,172.386,4,39,Meditation,,updating soon,updating soon
0NlMPxDmdhUWINflXWS3qg,2N40EmjIUVBHidajBVs3Px,Golden Chant,Joseph Beg,Gentle Arrival,2018-10-12,310367,39,spotify:user:jockesalokorpi,2018-02-25T21:27:54Z,background music,0.141,0.0232,6,-31.61,1,0.0406,0.903,0.774,0.115,0.039,74.948,4,40,Meditation,,updating soon,updating soon
65ZbqlO3NTdo8srazz3oxJ,0vNpT8ZtiGQVhi0AvDWpsG,Ancestors,Poranguí,Ayahuasca (Original Motion Picture Soundtrack),2016-05-11,384754,0,spotify:user:jockesalokorpi,2020-06-24T14:18:28Z,"high vibe,shamanic",0.305,0.16,2,-18.806,1,0.0421,0.927,0.937,0.114,0.0471,128.916,4,41,Meditation,,updating soon,updating soon
2xyvgu6IWloOyT9z6P290p,2N40EmjIUVBHidajBVs3Px,Summoning of Orcas,Joseph Beg,Crystalis,2019-09-13,330053,3,spotify:user:jockesalokorpi,2018-02-17T05:21:47Z,background music,0.145,0.258,7,-21.387,1,0.045,0.809,0.914,0.0885,0.0389,75.182,4,43,Meditation,,updating soon,updating soon
44MnjmlaWAgCIoDQlpxqvr,5EP020iZcwBqHRnJftibXX,Unfinished Sympathy - Orchestra Version,Hooverphonic,With Orchestra,2012-03-09,186373,23,spotify:user:jockesalokorpi,2017-05-30T18:38:15Z,"downtempo,electronica,trip hop",0.322,0.256,0,-10.089,0,0.0346,0.842,0.0012,0.103,0.292,121.429,4,17,Finishing poses,,updating soon,updating soon
5wzuewBsK1GdViQK4uBraa,0hCNtLu0JehylgoiP8L4Gh,Grand Piano,Nicki Minaj,The Pinkprint (Deluxe),2014-12-15,259105,51,spotify:user:jockesalokorpi,2019-12-06T13:41:00Z,"hip pop,pop,queens hip hop,rap",0.33,0.21,4,-10.808,1,0.0307,0.889,1.10E-05,0.0784,0.135,128.154,4,18,Finishing poses,,updating soon,updating soon
1Ms5naFfMmdgLNIBVxJYjk,3K8cGxW088HVyhFSGWJJcX,Lift Me Up,Mree,Winterwell,2013-08-06,275826,0,spotify:user:jockesalokorpi,2019-09-11T12:22:22Z,ambient folk,0.376,0.13,4,-17.144,1,0.0351,0.987,0.0281,0.0932,0.0924,125.083,4,19,Finishing poses,,updating soon,updating soon
493uQXwZsTDHAkjWXImR7K,"7E3BRXV9ZbCt5lQTCXMTia,5gqhueRUZEa7VDnQt4HODp",23:17,"Ólafur Arnalds,Nils Frahm",Trance Frendz,2016-03-04,320369,0,spotify:user:jockesalokorpi,2020-03-14T13:30:12Z,"bow pop,compositional ambient,icelandic classical,neoclassical darkwave,electronica",0.262,0.147,1,-22.648,1,0.0371,0.907,0.514,0.216,0.0451,110.525,4,20,Finishing poses,,updating soon,updating soon
46asVOpPWbswlTTTVmTsXd,"6LnEuWyi5kVOZ4aLqnD1Qo,7E3BRXV9ZbCt5lQTCXMTia",A Stutter,"Arnór Dan,Ólafur Arnalds",For Now I Am Winter,2013-01-01,309120,34,spotify:user:jockesalokorpi,2014-03-06T16:36:36Z,"icelandic indie,bow pop,compositional ambient,icelandic classical,neoclassical darkwave",0.126,0.0466,5,-23.334,0,0.0401,0.987,0.853,0.0993,0.0975,72.917,0,21,Finishing poses,,updating soon,updating soon
3gSaPMyzNmbX3YDUvNCz7C,"6LnEuWyi5kVOZ4aLqnD1Qo,7E3BRXV9ZbCt5lQTCXMTia",For Now I Am Winter,"Arnór Dan,Ólafur Arnalds",For Now I Am Winter,2013-01-01,305386,31,spotify:user:jockesalokorpi,2014-03-06T16:36:19Z,"icelandic indie,bow pop,compositional ambient,icelandic classical,neoclassical darkwave",0.203,0.097,2,-20.485,0,0.0451,0.967,0.822,0.105,0.0342,119.951,0,22,Finishing poses,,updating soon,updating soon
4MlfynIU3T5RqSFLQG368G,0bdJp8l3a1uJRKe2YaAcE9,Úti,Hugar,Hugar,2014-07-28,250007,14,spotify:user:jockesalokorpi,2017-05-30T18:38:15Z,"compositional ambient,icelandic classical,neo-classical",0.426,0.23,11,-18.967,0,0.0323,0.903,0.953,0.0906,0.116,119.983,4,23,Finishing poses,,updating soon,updating soon
07FS8AzPzOW6uCzs3vvywY,0bdJp8l3a1uJRKe2YaAcE9,Horn,Hugar,Hugar,2014-07-28,310165,7,spotify:user:jockesalokorpi,2017-05-30T18:38:15Z,"compositional ambient,icelandic classical,neo-classical",0.106,0.268,2,-15.658,0,0.0346,0.928,0.945,0.104,0.0368,67.108,4,24,Finishing poses,,updating soon,updating soon
2JNL7W1eQcA2SWFcOONIUJ,75DsjkCdxGmvitG1tqqBkL,The Blue Hour,Federico Albanese,The Blue Hour,2016-01-15,239851,41,spotify:user:jockesalokorpi,2016-06-11T12:01:41Z,compositional ambient,0.164,0.0893,10,-21.649,0,0.0476,0.975,0.882,0.136,0.057,84.624,4,25,Finishing poses,,updating soon,updating soon
2QxYsysu9vnW5pwM5ReM1N,"5UeZCWSQYhQZwLM4tZxyrf,5ZxsXbzT2AUvFhbcLduziT,76H3P1c4PIomESKq0JDiLn",Bhavani (feat. Sheela Bringi & Dave Eggar) - Sonomad Remix,"EarthRise SoundSystem,Sheela Bringi,Dave Eggar",Floating: EarthRise SoundSystem Remix Project,2016-05-13,282586,6,spotify:user:jockesalokorpi,2015-12-07T09:01:05Z,"kirtan,world fusion,indian jazz",0.549,0.694,2,-6.38,1,0.0285,0.0075,0.316,0.219,0.21,139.997,4,26,Finishing poses,,updating soon,updating soon
4TUK61SUxEFnALOZGb8WmK,2VZNmg4vCnew4Pavo8zDdW,On The Nature Of Daylight,Max Richter,The Blue Notebooks,2004-04-13,371746,0,spotify:user:jockesalokorpi,2019-06-09T09:58:40Z,"compositional ambient,post-minimalism",0.218,0.337,10,-12.791,0,0.0424,0.144,0.867,0.111,0.0326,61.367,4,27,Finishing poses,,updating soon,updating soon
5lUbIsKvBfML00F1UNV1i2,2TL8gYTNgD6nXkyuUdDrMg,Almost Lover,Jasmine Thompson,Bundle of Tantrums,2013-09-06,262570,0,spotify:user:jockesalokorpi,2017-11-05T13:23:11Z,viral pop,0.479,0.189,0,-10.036,1,0.0465,0.97,0,0.0948,0.262,116.735,4,28,Finishing poses,,updating soon,updating soon
2yKN3lPy2CMqKIqIrNt03e,1BdgyHJZID1ceLLg31KyAv,Your Love (Instrumental),Sol Rising,The Chillout Sessions,2016-05-31,208365,46,spotify:user:jockesalokorpi,2021-03-05T13:42:53Z,world devotional,0.698,0.275,11,-14.724,0,0.0551,0.29,0.844,0.107,0.153,130.014,4,29,Finishing poses,,updating soon,updating soon
3IqX2diFvC6lECHyr62PQP,4HEZdTnwi6G8nAotn7x6nz,Untouchable,Jacob Bellens,Untouchable,2017-01-31,325627,0,spotify:user:jockesalokorpi,2017-09-03T11:27:44Z,danish indie pop,0.275,0.366,0,-12.669,0,0.0591,0.466,0.183,0.144,0.568,180.181,4,30,Finishing poses,,updating soon,updating soon
1m5eFhE34yyYv2lkjtcKPG,3w6zswp5THsSKYLICUbDTZ,The Power of Love,Gabrielle Aplin,English Rain,2013-05-13,245160,49,spotify:user:jockesalokorpi,2016-11-21T07:53:38Z,"acoustic pop,neo-singer-songwriter,uk pop,viral pop",0.277,0.291,11,-9.851,0,0.0306,0.901,2.47E-05,0.103,0.175,75.119,4,31,Finishing poses,,updating soon,updating soon
0ZvHU9HDeO2sOYjvGKUFQf,"6EN5zX1Q2W7qcesyatdUfO,5Z8mapYkacgBN46TkH9L3M",Shiva Nataraj - Banco de Gaia Remix,"Desert Dwellers,Banco De Gaia","Nomadic Ecstatic: The Wandering Remixes, Vol. 1",2014-04-29,424347,11,spotify:user:jockesalokorpi,2015-09-18T16:12:06Z,"psychill,world fusion,ambient house,ambient trance,classic progressive house,downtempo",0.58,0.409,5,-11.069,1,0.0365,0.0183,0.867,0.0781,0.0698,138.036,3,32,Finishing poses,,updating soon,updating soon
3xQasdSXUXp0LhERjcORNQ,"16N7BvvGgw3jvmXBSn0hVS,0vNpT8ZtiGQVhi0AvDWpsG,36NAuk7D3nO0JFfgZf3XI7",Fire Gathering - ReGen: ATYYA Remix,"Liquid Bloom,Poranguí,ATYYA",Regen ATYYA (Remixes),2017-08-25,435933,37,spotify:user:jockesalokorpi,2018-12-06T16:23:01Z,"deep downtempo fusion,high vibe,shamanic,world fusion,canadian electronic,glitch hop,psydub",0.717,0.277,2,-13.23,1,0.0397,0.00923,0.557,0.379,0.122,120.009,4,33,Finishing poses,,updating soon,updating soon
3qjWimDJzCmj7YnlBLZNGH,4BxCuXFJrSWGi1KHcVqaU4,I Wouldn't Be,Kodaline,Politics of Living,2018-09-28,221480,36,spotify:user:jockesalokorpi,2018-06-13T05:39:21Z,"irish pop,modern rock",0.215,0.151,8,-11.903,1,0.0634,0.869,1.82E-06,0.139,0.155,68.787,4,34,Finishing poses,,updating soon,updating soon
4cXh7tIzWUlSse7qSoyTN6,1KNNZV9twnpQBqyUoGvWA6,Blackbird Song,Lee DeWyze,"The Walking Dead: AMC Original Soundtrack, Vol. 2",2014-01-01,254706,0,spotify:user:jockesalokorpi,2018-08-15T16:31:43Z,idol,0.232,0.269,9,-9.877,0,0.0332,0.457,0.587,0.12,0.169,146.716,4,35,Finishing poses,,updating soon,updating soon
1m5eFhE34yyYv2lkjtcKPG,3w6zswp5THsSKYLICUbDTZ,The Power of Love,Gabrielle Aplin,English Rain,2013-05-13,245160,49,spotify:user:jockesalokorpi,2016-12-06T08:40:28Z,"acoustic pop,neo-singer-songwriter,uk pop,viral pop",0.277,0.291,11,-9.851,0,0.0306,0.901,2.47E-05,0.103,0.175,75.119,4,36,Finishing poses,,updating soon,updating soon
3nINe8dxbsS8y0X9TWP0vc,5lbM4g6bhxjNX7R5QHP2nD,True Love,Xavier Rudd,Storm Boy,2018-05-25,458261,0,spotify:user:jockesalokorpi,2022-10-08T18:11:49Z,"australian indie folk,australian reggae fusion",0.457,0.256,11,-12.611,0,0.0276,0.873,0.00557,0.106,0.21,133.126,5,37,Finishing poses,,updating soon,updating soon
5XAhkF2eINdZ8wGp7dGvr1,6Jkxik23CyCBIj3rKlflPn,Lanterns,Hushed,In Dreams,2018-04-06,200692,42,spotify:user:jockesalokorpi,2017-05-30T18:38:15Z,"background music,focus",0.448,0.159,4,-23.174,1,0.0476,0.988,0.923,0.104,0.188,120.12,4,38,Finishing poses,,updating soon,updating soon
6uWUj9FaDqOjy5QWlCYNby,0xe3AMjZeR6z3g4O6Vppjq,Retrouvailles,Ooyy,Khandi,2019-01-11,229824,36,spotify:user:jockesalokorpi,2020-03-18T13:14:39Z,swedish tropical house,0.322,0.0998,4,-20.234,0,0.0367,0.725,0.893,0.0849,0.039,102.019,4,38,Finishing poses,,updating soon,updating soon
7aMBuqlqE1riUrjYw5sZHf,2P5kUKkNT67xnSyi3bBOoB,The Star in My Life,Erasmus Talbot,Emotional Landscapes,2020-09-23,237153,20,spotify:user:jockesalokorpi,2016-06-11T09:13:25Z,,0.423,0.176,7,-15.143,0,0.0338,0.973,0.919,0.111,0.0536,130.033,4,39,Finishing poses,,updating soon,updating soon
4nSiz8OloMMRQxnWohpwge,5lbM4g6bhxjNX7R5QHP2nD,Times Like These,Xavier Rudd,Storm Boy,2018-05-25,338278,0,spotify:user:jockesalokorpi,2022-10-05T19:53:35Z,"australian indie folk,australian reggae fusion",0.325,0.0771,7,-10.625,1,0.0388,0.901,0.000181,0.143,0.0754,138.69,5,40,Finishing poses,,updating soon,updating soon
3fuqpYAVLK2rA2Uoxg6GM9,0vNpT8ZtiGQVhi0AvDWpsG,Iluminar,Poranguí,Ayahuasca (Original Motion Picture Soundtrack),2016-05-11,292058,0,spotify:user:jockesalokorpi,2020-06-24T14:18:48Z,"high vibe,shamanic",0.63,0.258,2,-16.522,0,0.0591,0.904,0.854,0.228,0.476,136.03,4,41,Finishing poses,,updating soon,updating soon
37euFIiR4TcxbOJLLhalv5,"1bL7zNdRZRQtgMnMpsCh0K,7Gf3LSwa5hh8Cjo60WhVjC",I Am,"Beautiful Chorus,India.Arie",I Am,2021-03-19,284888,44,spotify:user:jockesalokorpi,2014-05-11T08:38:51Z,"high vibe,shamanic,neo soul,r&b,urban contemporary",0.59,0.26,8,-12.697,1,0.0473,0.922,0.0116,0.113,0.245,129.846,1,42,Finishing poses,,updating soon,updating soon
1no9ZTbxneZNRJqxHexfbU,"73jlPRxT7z5xk29sMqFDjU,3zrUX1hQrUB9aXcOiyQLmN",Lament From The Grave,"Tommee Profitt,Stanaj",Cinematic Songs (Vol. 7),2021-06-18,150400,23,spotify:user:jockesalokorpi,2021-08-25T06:24:37Z,"anthem worship,bossbeat",0.136,0.3,0,-7.008,0,0.0374,0.792,0.00879,0.0968,0.0695,87.44,4,42,Finishing poses,,updating soon,updating soon
250tWxzKG5h2ZmUgn6XBvY,3HKvIprAGifH1akdCwAm3u,Falcon Crest on Acid,So Vea,The Disappearance of the Unmoved Mover,2020-03-06,224438,8,spotify:user:jockesalokorpi,2021-02-01T13:19:57Z,,0.553,0.185,3,-12.455,0,0.0348,0.883,0.787,0.1,0.0602,132.893,4,43,Finishing poses,,updating soon,updating soon
5LbGjgVJNk5m7H538Zgk8A,1BdgyHJZID1ceLLg31KyAv,"Inhale, Exhale",Sol Rising,"Inhale, Exhale",2021-12-10,237923,0,spotify:user:jockesalokorpi,2021-03-05T13:40:20Z,world devotional,0.556,0.163,2,-14.645,0,0.042,0.947,0.601,0.108,0.12,129.914,4,44,Finishing poses,,updating soon,updating soon
4Ip5WVW270z1ennuWC6Sn4,1BdgyHJZID1ceLLg31KyAv,Ignite the Light,Sol Rising,Ignite the Light,2022-02-18,237857,0,spotify:user:jockesalokorpi,2021-02-17T14:38:58Z,world devotional,0.557,0.207,11,-15.071,0,0.0344,0.962,0.859,0.0918,0.0578,139.958,4,45,Finishing poses,,updating soon,updating soon
1HNkqx9Ahdgi1Ixy2xkKkL,6eUKZXaKkcviH0Ku9w2n3V,Photograph,Ed Sheeran,x (Deluxe Edition),2014-06-21,258986,87,spotify:user:jockesalokorpi,2016-03-01T13:25:13Z,"pop,uk pop",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,17,Backbending,,updating soon,updating soon
1aQjpy1uVpOJOKH47y0j0G,"2vm8GdHyrJh2O2MfbQFYG0,5xKp3UyavIBUsGy3DQdXeF",Over You,"Ingrid Michaelson,A Great Big World",Lights Out,2014-01-01,283376,27,spotify:user:jockesalokorpi,2017-08-16T23:48:41Z,"acoustic pop,ectofolk,lilith,neo mellow,piano rock,pop rock,viral pop",0.298,0.263,5,-12.385,1,0.0284,0.73,0.00112,0.113,0.162,89.991,4,18,Backbending,,updating soon,updating soon
1MDoll6jK4rrk2BcFRP5i7,4dpARuHxo51G3z768sgnrY,Hello,Adele,Hello,2015-10-23,295502,1,spotify:user:jockesalokorpi,2013-06-25T10:16:04Z,"british soul,pop,pop soul,uk pop",0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,0,19,Backbending,,updating soon,updating soon
1VNWaY3uNfoeWqb5U8x2QX,5eAWCfyUhZtHHtBdNk56l1,Lonely Day,System Of A Down,Hypnotize,2005-11-22,167906,79,spotify:user:jockesalokorpi,2021-03-23T17:17:27Z,"alternative metal,nu metal,rap metal,rock",0.47,0.796,8,-3.277,0,0.0336,0.362,1.10E-06,0.133,0.215,113.108,4,20,Backbending,,updating soon,updating soon
1HbcclMpw0q2WDWpdGCKdS,6eUKZXaKkcviH0Ku9w2n3V,Tenerife Sea,Ed Sheeran,x (Deluxe Edition),2014-06-21,241346,70,spotify:user:jockesalokorpi,2016-03-01T13:01:41Z,"pop,uk pop",0.53,0.346,8,-10.497,1,0.0376,0.697,1.07E-05,0.105,0.359,121.876,4,21,Backbending,,updating soon,updating soon
4a8pP5X2lxwU5aprY44jLn,4gzpq5DPGxSnKTe4SA8HAU,Up&Up,Coldplay,Up&Up,2016-04-22,238093,47,spotify:user:jockesalokorpi,2015-05-29T13:30:30Z,"permanent wave,pop",0.534,0.734,7,-5.385,1,0.072,0.124,2.45E-05,0.231,0.284,81.944,3,22,Backbending,,updating soon,updating soon
3erAiWBiKsbVG39cqCrsI0,4f9iBmdUOhQWeP7dcAn1pf,Human,Rag'n'Bone Man,Human,2016-07-21,199413,0,spotify:user:jockesalokorpi,2020-06-24T14:26:10Z,neo soul,0.643,0.698,11,-4.094,1,0.276,0.414,0,0.169,0.556,75.073,4,23,Backbending,,updating soon,updating soon
3d9DChrdc6BOeFsbrZ3Is0,0L8ExT028jH3ddEcZwqJJ5,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,264306,84,spotify:user:jockesalokorpi,2020-06-24T14:39:45Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,24,Backbending,,updating soon,updating soon
4izg6Hydc6XGErWW6nbdsV,53XhwfbYqKCa1cC15pYq2q,Whatever It Takes,Imagine Dragons,Whatever It Takes,2017-05-09,201600,0,spotify:user:jockesalokorpi,2017-06-02T09:00:54Z,"modern rock,pop,rock",0.673,0.671,1,-4.998,1,0.0302,0.0476,0,0.107,0.523,134.942,4,25,Backbending,,updating soon,updating soon
0tV8pOpiNsKqUys0ilUcXz,1c4rxrxy8eDLvMVL1DTiBe,Rise Up,Andra Day,Cheers to the Fall,2015-08-28,253342,74,spotify:user:jockesalokorpi,2013-10-13T07:07:09Z,r&b,0.398,0.316,1,-7.031,1,0.0368,0.805,0,0.295,0.174,118.582,0,26,Backbending,,updating soon,updating soon
0ZAYxbAIgSCC5pYdbpVpes,58MLl9nC29IXbE4nEtuoP2,Animals,Alex & Sierra,As Seen On TV,2016-09-30,200565,0,spotify:user:jockesalokorpi,2013-10-13T07:06:28Z,"pop,post-teen pop",0.627,0.481,9,-8.446,0,0.0636,0.412,0,0.467,0.388,139.742,0,27,Backbending,,updating soon,updating soon
6lOWoTqVnAWXchddtTH31W,7z2avKuuiMAT4XZJFv8Rvh,Leave a Light On,Tom Walker,Leave a Light On,2017-10-13,185863,74,spotify:user:jockesalokorpi,2021-08-25T06:22:59Z,"indie anthem-folk,uk pop",0.586,0.624,5,-5.946,1,0.113,0.0153,1.78E-06,0.133,0.267,68.976,4,28,Backbending,,updating soon,updating soon
2Ff1GIulzlbOYsOrNB2SSR,5tIkXJTex4JY7cv9mmgAZx,Live Like Legends,Ruelle,Madness,2016-12-09,223526,0,spotify:user:jockesalokorpi,2020-06-27T07:14:23Z,"bossbeat,metropopolis",0.465,0.686,7,-5.429,0,0.0314,0.118,0.00218,0.0802,0.318,79.017,4,29,Backbending,,updating soon,updating soon
1gzXHWAGYKbaHubERNp0Ox,"647D92XNDYTUt5A0idePJ4,73jlPRxT7z5xk29sMqFDjU",Soldier,"Fleurie,Tommee Profitt",Love and War,2016-09-19,225346,4,spotify:user:jockesalokorpi,2016-06-11T12:04:46Z,"nashville singer-songwriter,anthem worship,bossbeat",0.591,0.297,2,-10.816,0,0.0305,0.305,0.00526,0.294,0.0393,83.964,4,30,Backbending,,updating soon,updating soon
3Kz67OAyhdiRwoNqYwowYf,13NDyiYKjknIfYuRsg1j3F,Journey (Ready to Fly),Natasha Blume,Journey (Ready to Fly),2016-01-24,246000,40,spotify:user:jockesalokorpi,2019-09-14T04:17:32Z,,0.538,0.599,4,-6.135,0,0.0393,0.36,0,0.0964,0.325,119.955,4,31,Backbending,,updating soon,updating soon
6topdWWKgOLMIrQqXrrxWK,5rCAJczaZc1G2Xl274rzCS,Fearless (Reprise),Roveena,Fearless,2017-10-04,245676,0,spotify:user:jockesalokorpi,2020-06-27T06:59:41Z,,0.293,0.492,1,-5.803,1,0.0281,0.641,0,0.0961,0.22,145.727,4,32,Backbending,,updating soon,updating soon
4kQBDQgJVSxJ1rGVEkGgmH,1l7ZsJRRS8wlW3WfJfPfNS,Twice,Christina Aguilera,Twice,2018-05-11,242357,29,spotify:user:jockesalokorpi,2015-03-09T08:16:20Z,"dance pop,pop",0.588,0.313,6,-5.496,0,0.043,0.919,0,0.0845,0.318,74.947,3,33,Backbending,,updating soon,updating soon
4G7v2TxdTCC4SDMQ4kKtYb,7sfgqEdoeBTjd8lQsPT3Cy,Honest,Emeli Sandé,REAL LIFE,2019-09-13,208680,24,spotify:user:jockesalokorpi,2016-06-05T08:43:05Z,"r&b,talent show",0.349,0.313,1,-9.241,1,0.0623,0.935,0.000584,0.112,0.185,170.868,4,34,Backbending,,updating soon,updating soon
